224062 x=-50.74940000000002,y=-3.773569999999997,w=1.9706000000000259,h=1.760980057476833
224063 x=-51.05910000000001,y=-5.22013000000001,w=1.9738000000000255,h=1.7612200000000038
224064 x=-51.3702,y=-6.666609999999997,w=1.9783000000000044,h=1.7615799999999924
224065 x=-51.6831,y=-8.112979999999997,w=1.9842999999999904,h=1.7620399999999847
224066 x=-51.99790000000002,y=-9.559149999999994,w=1.9914000000000058,h=1.7625899999999879
224067 x=-52.315,y=-11.0051,w=1.9999999999999858,h=1.7632299999999912
224068 x=-52.6348,y=-12.45079999999999,w=2.009999999999998,h=1.7639999999999798
224069 x=-52.95750000000001,y=-13.89629999999999,w=2.0213999999999928,h=1.7649999999999686
224070 x=-53.28340000000001,y=-15.34129999999998,w=2.034300000000016,h=1.76589999999997
224071 x=-53.61289999999999,y=-16.786,w=2.048599999999986,h=1.7670999999999921
224072 x=-53.9464,y=-18.23030000000001,w=2.0645999999999987,h=1.7683999999999997
224073 x=-54.2843,y=-19.67400000000001,w=2.0822000000000003,h=1.7697000000000003
224074 x=-54.6269,y=-21.11729999999999,w=2.1015000000000015,h=1.7711999999999897
224075 x=-54.9748,y=-22.56,w=2.1225999999999985,h=1.7728999999999893
224076 x=-55.3284,y=-24.00209999999999,w=2.145600000000009,h=1.7747999999999813
224077 x=-55.6881,y=-25.4435,w=2.170499999999997,h=1.7767000000000088
224078 x=-56.0545,y=-26.88419999999999,w=2.1973999999999876,h=1.7788999999999895
224079 x=-56.42829999999999,y=-28.32419999999999,w=2.2265999999999835,h=1.7811999999999806
224080 x=-56.81000000000001,y=-29.76330000000002,w=2.258100000000006,h=1.7837000000000103
224081 x=-57.20040000000001,y=-31.20169999999999,w=2.2920000000000087,h=1.786499999999993
224082 x=-57.60009999999999,y=-32.63909999999998,w=2.328499999999984,h=1.789499999999979
224083 x=-58.01,y=-34.07550000000001,w=2.3677999999999955,h=1.7926000000000357
224084 x=-58.431,y=-35.51089999999999,w=2.4101,h=1.7959999999999852
224085 x=-58.8641,y=-36.94520000000001,w=2.455600000000004,h=1.7997000000000156
224086 x=-59.31030000000001,y=-38.37840000000001,w=2.5046000000000106,h=1.8037000000000134
224087 x=-59.77089999999998,y=-39.81029999999998,w=2.5572999999999837,h=1.8079999999999785
224088 x=-60.24719999999999,y=-41.24090000000001,w=2.6141000000000005,h=1.8125
224089 x=-60.7406,y=-42.67019999999999,w=2.675200000000018,h=1.8174999999999741
224090 x=-61.2528,y=-44.0979,w=2.7410999999999888,h=1.8227999999999795
224091 x=-61.78569999999999,y=-45.52399999999999,w=2.8122999999999934,h=1.8284999999999982
224092 x=-62.3413,y=-46.9485,w=2.8892000000000095,h=1.834699999999991
224093 x=-62.92189999999999,y=-48.37110000000002,w=2.9723999999999933,h=1.8413000000000324
224094 x=-63.53029999999998,y=-49.7917,w=3.0625999999999607,h=1.8485000000000014
224095 x=-64.1693,y=-51.21010000000002,w=3.160300000000028,h=1.8561000000000263
224096 x=-64.84259999999999,y=-52.6262,w=3.266799999999968,h=1.8644000000000105
224097 x=-65.554,y=-54.03970000000001,w=3.382800000000003,h=1.8734000000000037
224098 x=-66.30799999999998,y=-55.4504,w=3.509399999999985,h=1.8830000000000098
224099 x=-67.1099,y=-56.858,w=3.647899999999993,h=1.8935000000000102
224100 x=-67.96590000000002,y=-58.26210000000001,w=3.8001000000000147,h=1.9048000000000087
224101 x=-68.88299999999998,y=-59.66239999999999,w=3.9673999999999836,h=1.9170999999999907
224102 x=-69.8697,y=-61.05820000000001,w=4.152200000000008,h=1.9303999999999988
224103 x=-70.9359,y=-62.44909999999999,w=4.356800000000007,h=1.9447999999999936
224104 x=-72.0934,y=-63.8342,w=4.584199999999996,h=1.9603000000000108
224105 x=-73.3564,y=-65.2128,w=4.837800000000001,h=1.9772000000000034
224106 x=-74.7417,y=-66.5838,w=5.121600000000001,h=1.9955999999999818
224107 x=-76.27,y=-67.9457,w=5.440400000000011,h=2.0154999999999887
224108 x=-77.9663,y=-69.297,w=5.799900000000008,h=2.0370999999999952
224109 x=-79.86120000000001,y=-70.6354,w=6.206600000000023,h=2.0604000000000013
224110 x=-81.99229999999997,y=-71.9582,w=6.667999999999978,h=2.0853000000000037
224111 x=-84.4062,y=-73.2618,w=7.19280000000002,h=2.1118999999999772
224112 x=-87.1598,y=-74.54139999999998,w=7.789400000000015,h=2.1397999999999797
224113 x=-90.3235,y=-75.7905,w=8.466200000000029,h=2.1680999999999955
224114 x=-93.9822,y=-77.0006,w=9.227700000000013,h=2.1957000000000164
224115 x=-98.2361,y=-78.15970000000002,w=10.070699999999988,h=2.220300000000009
224116 x=-103.198,y=-79.2513,w=10.975299999999976,h=2.237800000000007
224117 x=-108.981,y=-80.2529,w=11.887900000000002,h=2.241900000000001
224118 x=-115.677,y=-81.13399999999999,w=12.703000000000003,h=2.2227999999999923
224119 x=-123.316,y=-81.8555,w=13.241,h=2.166700000000006
224120 x=-131.81,y=-82.37189999999998,w=13.254999999999995,h=2.0576999999999828
224121 x=-140.912,y=-82.6401,w=12.49600000000001,h=1.8836000000000155
224122 x=-151.306,y=-82.6328,w=11.953000000000003,h=1.6440000000000055
224247 x=5.395910000000006,y=80.75650000000003,w=12.496789999999985,h=1.883599999999987
224248 x=-4.464279999999993,y=80.31420000000001,w=13.25466000000001,h=2.0576999999999686
225001 x=10.2311,y=79.6888,w=13.24119999999998,h=2.166700000000006
225002 x=3.130409999999992,y=78.91120000000002,w=12.702690000000018,h=2.2228000000000065
225003 x=-2.750670000000011,y=78.01099999999995,w=11.887430000000002,h=2.241900000000058
225004 x=-7.620889999999998,y=77.01350000000002,w=10.974710000000004,h=2.2377999999999787
225005 x=-11.67830000000001,y=75.9394,w=10.070620000000027,h=2.220299999999966
225006 x=-15.08920000000001,y=74.80490000000002,w=9.227660000000029,h=2.195699999999988
225007 x=-17.98640000000001,y=73.62250000000002,w=8.466119999999988,h=2.167999999999978
225008 x=-20.47329999999999,y=72.40170000000002,w=7.789399999999992,h=2.1396999999999906
225009 x=-22.63030000000001,y=71.14990000000002,w=7.192700000000009,h=2.111899999999963
225010 x=-24.5195,y=69.8729,w=6.668099999999981,h=2.085399999999993
225011 x=-26.18909999999999,y=68.575,w=6.206499999999998,h=2.0604000000000013
225012 x=-27.67730000000001,y=67.25990000000003,w=5.799800000000008,h=2.0370999999999526
225013 x=-29.01409999999999,y=65.93020000000003,w=5.44039999999999,h=2.015599999999978
225014 x=-30.2236,y=64.58819999999999,w=5.121600000000001,h=1.9956000000000103
225015 x=-31.3252,y=63.2356,w=4.837799999999998,h=1.9772000000000034
225016 x=-32.3346,y=61.87389999999999,w=4.58430000000002,h=1.9603000000000108
225017 x=-33.2647,y=60.50430000000002,w=4.356899999999989,h=1.9447999999999794
225018 x=-34.12630000000001,y=59.12790000000003,w=4.152200000000029,h=1.9302999999999741
225019 x=-34.9282,y=57.7453,w=3.967399999999987,h=1.9170999999999765
225020 x=-35.6779,y=56.35730000000002,w=3.8000000000000007,h=1.904799999999966
225021 x=-36.3818,y=54.96449999999997,w=3.647999999999996,h=1.8935000000000173
225022 x=-37.04509999999998,y=53.56740000000001,w=3.5092999999999748,h=1.8829999999999885
225023 x=-37.67250000000002,y=52.16630000000003,w=3.3827,h=1.8734000000000037
225024 x=-38.2679,y=50.76179999999998,w=3.2667000000000144,h=1.8644000000000176
225025 x=-38.8348,y=49.35399999999999,w=3.1604000000000028,h=1.856100000000005
225026 x=-39.37599999999997,y=47.94319999999998,w=3.0624999999999574,h=1.8484999999999943
225027 x=-39.89419999999998,y=46.52979999999999,w=2.972399999999979,h=1.8413000000000324
225028 x=-40.39170000000001,y=45.11379999999998,w=2.8891999999999953,h=1.8347000000000335
225029 x=-40.87039999999998,y=43.69549999999997,w=2.812299999999979,h=1.8285000000000196
225030 x=-41.33209999999999,y=42.27510000000002,w=2.741199999999992,h=1.8227999999999795
225031 x=-41.77829999999999,y=40.85270000000001,w=2.675200000000004,h=1.8174999999999955
225032 x=-42.21059999999999,y=39.42840000000003,w=2.61399999999999,h=1.8124999999999716
225033 x=-42.6301,y=38.0024,w=2.557300000000012,h=1.8078999999999752
225034 x=-43.03800000000002,y=36.5747,w=2.504600000000025,h=1.803699999999992
225035 x=-43.43529999999998,y=35.14549999999999,w=2.455699999999979,h=1.7997000000000014
225036 x=-43.8229,y=33.71490000000001,w=2.410199999999996,h=1.7959999999999852
225037 x=-44.20159999999999,y=32.28289999999998,w=2.3678999999999917,h=1.7926000000000357
225038 x=-44.57220000000002,y=30.84960000000002,w=2.3285000000000267,h=1.789499999999979
225039 x=-44.93539999999999,y=29.41519999999998,w=2.2919999999999945,h=1.7864999999999895
225040 x=-45.2918,y=27.97960000000001,w=2.258099999999992,h=1.7837000000000103
225041 x=-45.64209999999999,y=26.54299999999999,w=2.2266999999999797,h=1.781200000000002
225042 x=-45.98669999999999,y=25.1054,w=2.197499999999991,h=1.7787999999999897
225043 x=-46.32619999999999,y=23.66680000000001,w=2.17049999999999,h=1.7767000000000124
225044 x=-46.66100000000001,y=22.22730000000001,w=2.145600000000009,h=1.77479999999996
225045 x=-46.9916,y=20.78710000000001,w=2.122700000000002,h=1.7728999999999893
225046 x=-47.3183,y=19.3461,w=2.1015000000000015,h=1.771200000000011
225047 x=-47.64170000000002,y=17.90429999999999,w=2.0822000000000145,h=1.7697000000000003
225048 x=-47.96190000000002,y=16.46190000000001,w=2.06460000000002,h=1.7683999999999997
225049 x=-48.27949999999999,y=15.01889999999999,w=2.0487000000000037,h=1.7671000000000294
225050 x=-48.59459999999999,y=13.57540000000001,w=2.0342000000000056,h=1.76589999999997
225051 x=-48.90769999999998,y=12.13130000000002,w=2.0213999999999643,h=1.7649999999999686
225052 x=-49.21889999999998,y=10.68679999999999,w=2.0098999999999734,h=1.764100000000001
225053 x=-49.52870000000002,y=9.241880000000018,w=2.0,h=1.7632199999999827
225054 x=-49.83729926308786,y=7.796580000000022,w=1.9913992630878568,h=1.7625799999999803
225055 x=-50.14490000000001,y=6.35095000000002,w=1.9842000000000297,h=1.7620299999999558
225056 x=-50.45189999999999,y=4.905060000000008,w=1.9784000000000006,h=1.7615599999999976
225057 x=-50.7585,y=3.458920000000014,w=1.9738000000000113,h=1.7612299999999914
225058 x=-51.0649,y=2.012599999999996,w=1.9706000000000188,h=1.7609800000000089
225059 x=-51.3715,y=0.56616,w=1.9686999999999841,h=1.7608200000000012
225060 x=-51.6784,y=-0.8803900000000042,w=1.9680000000000106,h=1.7607800000000284
225061 x=-51.98599999999998,y=-2.326980000000001,w=1.9685999999999595,h=1.7608200000000012
225062 x=-52.29450000000001,y=-3.773569999999997,w=1.9706000000000046,h=1.7609800000000102
225063 x=-52.6042,y=-5.22013000000001,w=1.9737999999999758,h=1.7612200000000038
225064 x=-52.9153,y=-6.666609999999997,w=1.9783999999999935,h=1.7615799999999924
225065 x=-53.22810000000001,y=-8.112979999999997,w=1.9842000000000155,h=1.7620399999999847
225066 x=-53.54299999999999,y=-9.559149999999994,w=1.991499999999995,h=1.7625899999999879
225067 x=-53.86010000000001,y=-11.0051,w=2.000000000000007,h=1.7632299999999912
225068 x=-54.17990000000001,y=-12.45079999999999,w=2.0100000000000193,h=1.7639999999999798
225069 x=-54.50250000000001,y=-13.89629999999999,w=2.0213000000000036,h=1.7649999999999686
225070 x=-54.8285,y=-15.34129999999998,w=2.034300000000016,h=1.76589999999997
225071 x=-55.158,y=-16.786,w=2.0486000000000146,h=1.7670999999999921
225072 x=-55.49150000000001,y=-18.23030000000001,w=2.0645999999999987,h=1.7683999999999997
225073 x=-55.8294,y=-19.67400000000001,w=2.0822999999999894,h=1.7697000000000003
225074 x=-56.17199999999999,y=-21.11729999999999,w=2.10149999999998,h=1.7711999999999897
225075 x=-56.51990000000001,y=-22.56,w=2.12260000000002,h=1.7728999999999893
225076 x=-56.8734,y=-24.00209999999999,w=2.1455999999999946,h=1.7747999999999813
225077 x=-57.2332,y=-25.4435,w=2.17049999999999,h=1.7767000000000088
225078 x=-57.59960000000001,y=-26.88419999999999,w=2.1975000000000264,h=1.7788999999999895
225079 x=-57.9734,y=-28.32419999999999,w=2.2265999999999977,h=1.7811999999999806
225080 x=-58.3551,y=-29.76330000000002,w=2.258100000000013,h=1.7837000000000103
225081 x=-58.7455,y=-31.20169999999999,w=2.2920000000000087,h=1.786499999999993
225082 x=-59.14519999999998,y=-32.63909999999998,w=2.328499999999984,h=1.789499999999979
225083 x=-59.55509999999999,y=-34.07550000000001,w=2.3677999999999955,h=1.7926000000000357
225084 x=-59.97610000000001,y=-35.51089999999999,w=2.4101,h=1.7959999999999852
225085 x=-60.40919999999999,y=-36.94520000000001,w=2.4557,h=1.7997000000000156
225086 x=-60.8554,y=-38.37840000000001,w=2.5046000000000106,h=1.8037000000000134
225087 x=-61.316,y=-39.81029999999998,w=2.557299999999991,h=1.8079999999999785
225088 x=-61.7923,y=-41.24090000000001,w=2.6141000000000005,h=1.8125
225089 x=-62.28569999999999,y=-42.67019999999999,w=2.6751999999999896,h=1.8174999999999741
225090 x=-62.79789999999999,y=-44.0979,w=2.7410999999999888,h=1.8227999999999795
225091 x=-63.3308,y=-45.52399999999999,w=2.8123000000000147,h=1.8284999999999982
225092 x=-63.88629999999998,y=-46.9485,w=2.889099999999985,h=1.834699999999991
225093 x=-64.467,y=-48.37110000000002,w=2.9724000000000217,h=1.8413000000000324
225094 x=-65.0753,y=-49.7917,w=3.062499999999986,h=1.8485000000000014
225095 x=-65.7144,y=-51.21010000000002,w=3.1603999999999886,h=1.8561000000000263
225096 x=-66.38769999999998,y=-52.6262,w=3.266799999999968,h=1.8644000000000105
225097 x=-67.09900000000002,y=-54.03970000000001,w=3.3827000000000282,h=1.8734000000000037
225098 x=-67.8531,y=-55.4504,w=3.509399999999985,h=1.8830000000000098
225099 x=-68.65499999999999,y=-56.858,w=3.6479999999999677,h=1.8935000000000102
225100 x=-69.5109,y=-58.26210000000001,w=3.8000000000000114,h=1.9048000000000087
225101 x=-70.4281,y=-59.66239999999999,w=3.967500000000001,h=1.9170999999999907
225102 x=-71.41480000000001,y=-61.05820000000001,w=4.152300000000011,h=1.9303999999999988
225103 x=-72.48099999999998,y=-62.44909999999999,w=4.356899999999982,h=1.9447999999999936
225104 x=-73.6385,y=-63.8342,w=4.58420000000001,h=1.9603000000000108
225105 x=-74.90139999999998,y=-65.2128,w=4.837799999999987,h=1.9772000000000034
225106 x=-76.28679999999999,y=-66.5838,w=5.121600000000001,h=1.9955999999999818
225107 x=-77.81510000000002,y=-67.9457,w=5.440400000000011,h=2.0154999999999887
225108 x=-79.5114,y=-69.297,w=5.799899999999994,h=2.0370999999999952
225109 x=-81.4063,y=-70.6354,w=6.206599999999995,h=2.0604000000000013
225110 x=-83.5374,y=-71.9582,w=6.668000000000021,h=2.0853000000000037
225111 x=-85.9512,y=-73.2618,w=7.1927000000000305,h=2.1118999999999772
225112 x=-88.7049,y=-74.54139999999998,w=7.7894000000000005,h=2.1397999999999797
225113 x=-91.86860000000001,y=-75.7905,w=8.466200000000015,h=2.1680999999999955
225114 x=-95.5273,y=-77.0006,w=9.227699999999999,h=2.1957000000000164
225115 x=-99.78119999999997,y=-78.15970000000002,w=10.070799999999963,h=2.220300000000009
225116 x=-104.743,y=-79.2513,w=10.975200000000015,h=2.237800000000007
225117 x=-110.526,y=-80.2529,w=11.887900000000002,h=2.241900000000001
225118 x=-117.222,y=-81.13399999999999,w=12.702999999999989,h=2.2227999999999923
225119 x=-124.861,y=-81.8555,w=13.241,h=2.166700000000006
225120 x=-133.355,y=-82.37189999999998,w=13.25399999999999,h=2.0576999999999828
225121 x=-142.457,y=-82.6401,w=12.495999999999981,h=1.8836000000000155
225122 x=-152.851,y=-82.6328,w=11.953000000000003,h=1.6440000000000055
225247 x=3.850830000000012,y=80.75650000000003,w=12.496769999999966,h=1.883599999999987
225248 x=-6.00935000000002,y=80.31420000000001,w=13.254659999999992,h=2.0576999999999686
226001 x=8.686050000000009,y=79.6888,w=13.241150000000001,h=2.166700000000006
226002 x=1.58537000000003,y=78.91120000000002,w=12.70272999999997,h=2.2228000000000065
226003 x=-4.295719999999981,y=78.01099999999995,w=11.887439999999971,h=2.241900000000058
226004 x=-9.16593,y=77.01350000000002,w=10.974710000000002,h=2.2377999999999787
226005 x=-13.2234,y=75.9394,w=10.070670000000005,h=2.220299999999966
226006 x=-16.6342,y=74.80490000000002,w=9.227610000000006,h=2.195699999999988
226007 x=-19.5314,y=73.62250000000002,w=8.466099999999992,h=2.167999999999978
226008 x=-22.01839999999998,y=72.40170000000002,w=7.789499999999968,h=2.1396999999999906
226009 x=-24.1754,y=71.14990000000002,w=7.19280000000002,h=2.111899999999963
226010 x=-26.06450000000001,y=69.8729,w=6.66810000000002,h=2.085399999999993
226011 x=-27.73419999999998,y=68.575,w=6.20659999999998,h=2.0604000000000013
226012 x=-29.22229999999999,y=67.25990000000003,w=5.799800000000001,h=2.0370999999999526
226013 x=-30.5592,y=65.93020000000003,w=5.440400000000011,h=2.015599999999978
226014 x=-31.76869999999999,y=64.58819999999999,w=5.121599999999997,h=1.9956000000000103
226015 x=-32.87020000000001,y=63.2356,w=4.837800000000023,h=1.9772000000000034
226016 x=-33.87960000000001,y=61.87389999999999,w=4.5842000000000205,h=1.9603000000000108
226017 x=-34.80979999999999,y=60.50430000000002,w=4.356899999999989,h=1.9447999999999794
226018 x=-35.6713,y=59.12790000000003,w=4.1521999999999935,h=1.9302999999999741
226019 x=-36.47319999999999,y=57.7453,w=3.9673999999999907,h=1.9170999999999765
226020 x=-37.22300000000001,y=56.35730000000002,w=3.8001000000000147,h=1.904799999999966
226021 x=-37.92680000000001,y=54.96449999999997,w=3.647900000000014,h=1.8935000000000173
226022 x=-38.59020000000002,y=53.56740000000001,w=3.5094000000000136,h=1.8829999999999885
226023 x=-39.2176,y=52.16630000000003,w=3.382799999999989,h=1.8734000000000037
226024 x=-39.81299999999999,y=50.76179999999998,w=3.2667999999999964,h=1.8644000000000176
226025 x=-40.37979999999999,y=49.35399999999999,w=3.1603999999999814,h=1.856100000000005
226026 x=-40.9211,y=47.94319999999998,w=3.0626000000000033,h=1.8484999999999943
226027 x=-41.4393,y=46.52979999999999,w=2.9723999999999933,h=1.8413000000000324
226028 x=-41.9367,y=45.11379999999998,w=2.8891999999999953,h=1.8347000000000335
226029 x=-42.41540000000001,y=43.69549999999997,w=2.812300000000029,h=1.8285000000000196
226030 x=-42.87709999999998,y=42.27510000000002,w=2.7410999999999888,h=1.8227999999999795
226031 x=-43.32339999999999,y=40.85270000000001,w=2.6751999999999825,h=1.8174999999999955
226032 x=-43.75569999999998,y=39.42840000000003,w=2.6141000000000005,h=1.8124999999999716
226033 x=-44.17519999999999,y=38.0024,w=2.557299999999998,h=1.8078999999999752
226034 x=-44.58310000000001,y=36.5747,w=2.504700000000021,h=1.803699999999992
226035 x=-44.98029999999999,y=35.14549999999999,w=2.455600000000004,h=1.7997000000000014
226036 x=-45.36789999999999,y=33.71490000000001,w=2.4101,h=1.7959999999999852
226037 x=-45.74659999999999,y=32.28289999999998,w=2.367799999999974,h=1.7926000000000357
226038 x=-46.1172,y=30.84960000000002,w=2.3284999999999982,h=1.789499999999979
226039 x=-46.4804,y=29.41519999999998,w=2.2920000000000016,h=1.7864999999999895
226040 x=-46.83690000000002,y=27.97960000000001,w=2.25810000000002,h=1.7837000000000103
